CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c4,음식점,클랭블루,제주특별자치도 제주시 한경면 한경해안로 552-22,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c4,음식점,킴스커틀렛,제주특별자치도 제주시 구남로4길 11,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,타무라,제주특별자치도 제주시 조천읍 중산간동로 670,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,타이웍,제주특별자치도 제주시 신설로11길 2,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,타임스탬프,제주특별자치도 제주시 조천읍 신북로 92-1 1층,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,타코마씸,제주특별자치도 제주시 구좌읍 해맞이해안로 474,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,탐라 뚝배기,제주특별자치도 서귀포시 표선면 표선백사로 127,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,탐라가든,제주특별자치도 제주시 서사로 51,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,탐라갈치,제주특별자치도 서귀포시 소암로 37,2023,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.00000
c4,음식점,탐라면,제주특별자치도 제주시 애월읍 애월로 37,2023,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
c4,음식점,탐라반상,제주특별자치도 제주시 한경면 녹차분재로 462,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,탐라흑돼지,제주특별자치도 서귀포시 성산읍 성산중앙로 60-1,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,탑동산호전복,제주특별자치도 제주시 탑동로 59,2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c4,음식점,탑부평,제주특별자치도 제주시 관덕로15길 26,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,탑해장국앤돈가스,제주특별자치도 제주시 신대로7길 7,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,탕궁훠궈,제주특별자치도 제주시 은남2길 41,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,태광식당,제주특별자치도 제주시 탑동로 144,2023,13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
c4,음식점,태산봉해장국,제주특별자치도 제주시 성지로 67-1,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,탭룸3029,제주특별자치도 제주시 1100로 3029,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,탭하우스더코너,제주특별자치도 제주시 도령로 27,2023,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.00000
c4,음식점,털보네 고양이,제주특별자치도 서귀포시 남원읍 태위로 381,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,털보네 장원랜드,제주특별자치도 제주시 1100로 3001,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,테라도스,제주특별자치도 제주시 애월읍 애상로 207-2,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,테라로사,제주특별자치도 서귀포시 칠십리로658번길 27-16,2023,54,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,54.00000
c4,음식점,테이블앤데스크,제주특별자치도 서귀포시 남원읍 태위로360번길 192,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,텍시아,제주특별자치도 제주시 구좌읍 평대2길 39-28,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,텐동아우라,제주특별자치도 제주시 제주대학로7길 9,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,토끼문,제주특별자치도 제주시 구좌읍 해맞이해안로 456,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,토끼와거북이,"제주특별자치도 제주시 서해안로 498-6, 101호",2023,334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,334.00000
c4,음식점,토담골,제주특별자치도 제주시 신설로 28,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,토토네,제주특별자치도 제주시 애월읍 하귀10길 49-2,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,토투가커피,제주특별자치도 제주시 한림읍 귀덕9길 19,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,토향,제주특별자치도 제주시 한경면 연명로 372,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c4,음식점,토향(음식점),제주특별자치도 서귀포시 남원읍 태위로679번길 7-1,2023,25,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.00000
c4,음식점,톰톰카레,제주특별자치도 제주시 구좌읍 해맞이해안로 1112,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c4,음식점,통나무횟집,제주특별자치도 서귀포시 중앙로42번길 14,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,통돌이돈통가,제주특별자치도 제주시 우령2길 52,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,트라이브,제주특별자치도 제주시 애월읍 애월로 11,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c4,음식점,트라인커피,제주특별자치도 제주시 조천읍 와흘상길 32,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,티나케이크,제주특별자치도 서귀포시 서문로 61,2023,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.00000
c4,음식점,팀블로우,제주특별자치도 제주시 애월읍 애월로 19-5,2023,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
c4,음식점,파도소리해녀촌,제주 제주시 우도면 우도해안길 510,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,파라토도스,제주특별자치도 제주시 한림읍 금능길 87,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,파리바게뜨 성산일출봉점,제주특별자치도 서귀포시 성산읍 일주동로 4282,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c4,음식점,파리바게트 도남점,제주특별자치도 제주시 도남로 53,2023,55,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,55.00000
c4,음식점,파리바게트 애월,제주특별자치도 제주시 애월읍 애월로 128,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c4,음식점,파리바게트 제스코본점,제주특별자치도 제주시 연북로 444,2023,36,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.00000
c4,음식점,파사삭,제주특별자치도 제주시 삼무로1길 4,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c4,음식점,파스쿠찌 도남점,제주특별자치도 제주시 연북로 444,2023,26,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.00000
c4,음식점,파시랑,제주특별자치도 서귀포시 솔동산로 15 (서귀동),2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,파앤이스트,제주특별자치도 제주시 구좌읍 중산간동로 2269,2023,33,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00000
c4,음식점,파파무베이커리,제주특별자치도 제주시 신산로15길 22,2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c4,음식점,파파야 수제버거,서귀포시 성산읍 성산등용로 7,2023,16,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.00000
c4,음식점,파피용 살롱드떼,제주특별자치도 서귀포시 표선면 표선중앙로58번길 6-3,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,팔도수산식당,제주특별자치도 제주시 임항로 27,2023,24,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.00000
c4,음식점,팜스테이블,제주특별자치도 제주시 수목원길 41,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,팝업 플라자,제주특별자치도 제주시 노연로 12,2023,21,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000
c4,음식점,패밀리만두,제주특별자치도 제주시 국기로 9,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,페를로,제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33,2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c4,음식점,페이지2,제주특별자치도 제주시 구좌읍 해맞이해안로 820,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c4,음식점,펠릭스,제주특별자치도 서귀포시 남성중로 2-11,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c4,음식점,평대리멍석,제주특별자치도 제주시 구좌읍 해맞이해안로 1308,2023,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
c4,음식점,평대성게국수,제주특별자치도 제주시 구좌읍 해맞이해안로 1172,2023,52,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.00000
c4,음식점,평대우유차,"제주특별자치도 제주시 조천읍 신북로 551, 가동 1층 102호",2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c4,음식점,포도원흑돼지,제주특별자치도 제주시 1100로 3155,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c4,음식점,포도호텔레스토랑,제주특별자치도 서귀포시 안덕면 산록남로 863,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,포스트커피,제주특별자치도 제주시 중앙로 319-1,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,포차,제주특별자치도 제주시 노연로 12 제주 드림타워 38층 포차,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,표선우동가게,제주특별자치도 서귀포시 표선면 표선관정로 105-1,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c4,음식점,푸더매 제주,제주특별자치도 제주시 구좌읍 번영로 2133-28,2023,13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
c4,음식점,푸르곤,제주특별자치도 제주시 애월읍 납읍로 84,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,푸주옥도남점,제주특별자치도 제주시 독짓골4길 4,2023,33,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00000
c4,음식점,풀베개,제주특별자치도 서귀포시 안덕면 화순서서로 492-4,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c4,음식점,풍년식당,제주특별자치도 서귀포시 토평서로11번길 142,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,풍림다방 송당점,제주특별자치도 제주시 구좌읍 중산간동로 2267-4,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,풍차로가는길,제주특별자치도 제주시 한경면 한경해안로 502-3(풍차로가는길),2023,13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
c4,음식점,프로젝트 064,제주특별자치도 제주시 구남동4길 31,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,플랏포커피,제주특별자치도 제주시 원노형5길 27,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,플레이스꽃섬,제주특별자치도 제주시 수목원서길 3,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,플레이스엉물,제주특별자치도 제주시 구좌읍 종달논길 92,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c4,음식점,플레이커피랩,제주특별자치도 서귀포시 서문로28번길 2,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,플로렌스,제주특별자치도 제주시 추자면 추자로 30-2,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,플로트 제주,"제주특별자치도 서귀포시 중문관광로72번길 100 (색달동) 파르나스 호텔 제주, West동 L층",2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c4,음식점,피노키오,제주특별자치도 제주시 우도면 우도로 339,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,피어22,제주특별자치도 제주시 한림읍 금능7길 22,2023,38,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.00000
c4,음식점,피자굽는돌하르방,제주특별자치도 제주시 한경면 청수로 218,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,피자아일랜드,제주특별자치도 서귀포시 성산읍 환해장성로 513,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,피제리아3657,제주특별자치도 서귀포시 안덕면 난드르로 56,2023,17,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000
c4,음식점,피즈,제주특별자치도 제주시 애월읍 애월로 29,2023,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
c4,음식점,피커스 제주,제주특별자치도 제주시 아연로 444-1,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,피플카페,제주특별자치도 제주시 조천읍 신촌북3길 58,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,픽스커피,제주특별자치도 제주시 신설로11길 2,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,핀크스 비오토피아,서귀포시 안덕면 산록남로762번길 79,2023,132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,132.00000
c4,음식점,하갈비 국수,제주특별자치도 제주시 애월읍 애월북서길 54,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,하나로국밥,제주특별자치도 서귀포시 천제연로 222-2,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,하노이안브라더스,제주특별자치도 제주시 천수동로 1,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,하늘꽃카페,제주특별자치도 서귀포시 대정읍 송악관광로 317,2023,25,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.00000
c4,음식점,하늘창고,제주특별자치도 제주시 조천읍 중산간동로 1301,2023,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
c4,음식점,하늘채가든,제주특별자치도 제주시 오등14길 4,2023,25,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.00000
c4,음식점,하도댁흑돼지두루치기 구좌세화,제주특별자치도 제주시 구좌읍 세화2길 9,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,하르방짬뽕,제주특별자치도 제주시 애월읍 하귀동남4길 4,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,하빌리스,제주시 전농로 37,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,하소로커피,제주특별자치도 제주시 한경면 불그못로 72,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,하얀산호식당,제주특별자치도 제주시 우도면 우도해안길 136,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,하양한,제주 제주시 조천읍 신북로 494-2 하양한,2023,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
c4,음식점,하영올레국수,제주특별자치도 제주시 연동3길 34,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,하우스142,제주특별자치도 제주시 오광로 142,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,하우스레서피,제주특별자치도 제주시 한림읍 일주서로 5892,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
c4,음식점,하우투플레이,제주특별자치도 제주시 애월읍 일주서로 6935,2023,13,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000
c4,음식점,하원가흑돼지,제주특별자치도 서귀포시 이어도로 278,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,하하호호(HAHAHOHO),제주특별자치도 제주시 우도면 우도해안길 532,2023,47,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,47.00000
c4,음식점,하효소머리국밥,제주특별자치도 서귀포시 효돈로 174,2023,18,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.00000
c4,음식점,한담팥빵,제주특별자치도 제주시 도령로 70 1층,2023,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000
c4,음식점,한라네 김밥,제주특별자치도 서귀포시 일주동로 8697,2023,16,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.00000
c4,음식점,한라당몰국수,제주특별자치도 제주시 한경면 중산간서로 3645,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,한라마테우리,제주특별자치도 제주시 일주동로 102,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c4,음식점,한라산빵 1950,제주특별자치도 제주시 구산로 28,2023,29,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.00000
c4,음식점,한라산소갈비찜,제주특별자치도 제주시 애월읍 애월해안로 852 1층,2023,71,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,71.00000
c4,음식점,한라산아래첫마을 제주민속촌점,제주특별자치도 서귀포시 표선면 민속해안로 631-46,2023,35,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.00000
c4,음식점,한라식당,제주특별자치도 서귀포시 표선면 성읍정의현로 22번길 8,2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c4,음식점,한라앤탐,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 8,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,한라축산정육식당,제주특별자치도 제주시 한림읍 한림상로 84 A둉,2023,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.00000
c4,음식점,한라축산정육식당 노형점,제주특별자치도 제주시 1100로 3128,2023,46,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,46.00000
c4,음식점,한라통닭,제주특별자치도 서귀포시 중정로73번길 13,2023,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000
c4,음식점,한량2010,제주특별자치도 제주시 노형4길 6 101호 한량,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,한림칼국수,제주특별자치도 제주시 한림읍 한림해안로 139,2023,40,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.00000
c4,음식점,한림칼국수 제주동문시장점,제주특별자치도 제주시 관덕로13길 3,2023,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000
c4,음식점,한림폭식 제주협재점,제주특별자치도 제주시 한림읍 명랑남동길 42,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c4,음식점,한밭식당,제주특별자치도 제주시 추자면 대서3길 21,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c4,음식점,한성식당,제주특별자치도 서귀포시 성산읍 일출로 287,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c4,음식점,한성오메기떡,제주특별자치도 제주시 동문로4길 9-2,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c4,음식점,한양식당,제주특별자치도 서귀포시 이어도로 684,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c4,음식점,한옥집,제주특별자치도 서귀포시 서홍로 41,2023,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000
